,Speaker Party,Phrase,tf_idf
500,Christlichdemokratische Volkspartei der Schweiz (CVP),"('artikel', 'absatz')",426.5607449453681
501,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nam', 'cvpfraktion')",369.3527074744613
502,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'beantragt')",142.25379002403835
503,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mehrheit', 'cvpfraktion')",134.36666958294765
504,Christlichdemokratische Volkspartei der Schweiz (CVP),"('uns', 'kommission')",127.52207693168204
505,Christlichdemokratische Volkspartei der Schweiz (CVP),"('antrag', 'kommission')",124.42688088965093
506,Christlichdemokratische Volkspartei der Schweiz (CVP),"('absatz', 'buchstab')",117.61744959718247
507,Christlichdemokratische Volkspartei der Schweiz (CVP),"('stimm', 'enthalt')",116.37937118037001
508,Christlichdemokratische Volkspartei der Schweiz (CVP),"('lasst', 'mitteil')",115.84062843468072
509,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bund', 'kanton')",115.46558095934965
510,Christlichdemokratische Volkspartei der Schweiz (CVP),"('million', 'frank')",110.9391928355214
511,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frau', 'spoerry')",97.82836469635663
512,Christlichdemokratische Volkspartei der Schweiz (CVP),"('verdeckt', 'ermittl')",96.64873602918522
513,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'unterstutzt')",95.31190947157275
514,Christlichdemokratische Volkspartei der Schweiz (CVP),"('arme', 'xxi')",94.09395967774597
515,Christlichdemokratische Volkspartei der Schweiz (CVP),"('antrag', 'mind')",92.38090881873093
516,Christlichdemokratische Volkspartei der Schweiz (CVP),"('antwort', 'bundesrat')",90.37972442730863
517,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nam', 'kommission')",85.99603005246927
518,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mehrheit', 'kommission')",84.02820458557261
519,Christlichdemokratische Volkspartei der Schweiz (CVP),"('gemass', 'artikel')",81.07980523554404
520,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'rechtsfrag')",78.16675834085383
521,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beschluss', 'nationalrat')",77.37990105077793
522,Christlichdemokratische Volkspartei der Schweiz (CVP),"('geht', 'frag')",76.14182263396549
523,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bitt', 'antrag')",74.64813036543941
524,Christlichdemokratische Volkspartei der Schweiz (CVP),"('ganz', 'klar')",73.67085133645631
525,Christlichdemokratische Volkspartei der Schweiz (CVP),"('rechnung', 'getrag')",71.85515673569172
526,Christlichdemokratische Volkspartei der Schweiz (CVP),"('inn', 'sich')",71.66335837705772
527,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesamt', 'justiz')",70.7078469320303
528,Christlichdemokratische Volkspartei der Schweiz (CVP),"('geltend', 'recht')",69.42761765678321
529,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nationalrat', 'folg')",66.88580115192055
530,Christlichdemokratische Volkspartei der Schweiz (CVP),"('auslanderinn', 'ausland')",66.23719529946591
531,Christlichdemokratische Volkspartei der Schweiz (CVP),"('parlamentar', 'initiativ')",64.8169848493085
532,Christlichdemokratische Volkspartei der Schweiz (CVP),"('motion', 'postulat')",63.11601605162111
533,Christlichdemokratische Volkspartei der Schweiz (CVP),"('antrag', 'mehrheit')",61.91796641432789
534,Christlichdemokratische Volkspartei der Schweiz (CVP),"('absatz', 'bundesverfass')",61.855191058678535
535,Christlichdemokratische Volkspartei der Schweiz (CVP),"('drei', 'jahr')",61.410038280928
536,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'stimm')",60.665842423809906
537,Christlichdemokratische Volkspartei der Schweiz (CVP),"('folg', 'geb')",59.93913916042673
538,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bereit', 'heut')",59.57141438030141
539,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beim', 'eintret')",58.76243150574461
540,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bereit', 'erwahnt')",58.2609378938041
541,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mocht', 'kurz')",58.18968559018501
542,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'mehrheit')",58.025867483949334
543,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beantragt', 'stimm')",57.98924161751113
544,Christlichdemokratische Volkspartei der Schweiz (CVP),"('rechnung', 'trag')",57.365065699549504
545,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beantragt', 'kommission')",57.216051729277645
546,Christlichdemokratische Volkspartei der Schweiz (CVP),"('d', 'h')",57.13249695480285
547,Christlichdemokratische Volkspartei der Schweiz (CVP),"('entwurf', 'bundesrat')",56.93304538944556
548,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'begrusst')",56.428885864153806
549,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'bitt')",55.72080861415022
550,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bitt', 'deshalb')",55.52644179892292
551,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesrat', 'nationalrat')",55.39678482805737
552,Christlichdemokratische Volkspartei der Schweiz (CVP),"('auseinand', 'gesetzt')",55.094489548153895
553,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'folg')",55.094489548153895
554,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mehrheit', 'zuzustimm')",54.37687536755049
555,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bitt', 'dah')",53.68781789829633
556,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frau', 'brunn')",53.50864092153643
557,Christlichdemokratische Volkspartei der Schweiz (CVP),"('st', 'gall')",53.237371922935225
558,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'antrag')",53.03947483537408
559,Christlichdemokratische Volkspartei der Schweiz (CVP),"('antrag', 'kommissionsmehr')",52.92035192020539
560,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'wurd')",52.576912399876754
561,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesrat', 'entwurf')",52.576912399876754
562,Christlichdemokratische Volkspartei der Schweiz (CVP),"('absatz', 'artikel')",51.94933628864199
563,Christlichdemokratische Volkspartei der Schweiz (CVP),"('vier', 'jahr')",51.94812436456323
564,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frau', 'forst')",51.86081983903243
565,Christlichdemokratische Volkspartei der Schweiz (CVP),"('pro', 'helvetia')",51.86081983903243
566,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'eintret')",51.29898714923073
567,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mind', 'i')",51.161031571160756
568,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesamt', 'fluchtling')",50.642106586454126
569,Christlichdemokratische Volkspartei der Schweiz (CVP),"('erneuerbar', 'energi')",50.49281284129689
570,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nach', 'jahr')",50.11157451329079
571,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frau', 'beerli')",49.68659514142669
572,Christlichdemokratische Volkspartei der Schweiz (CVP),"('geht', 'darum')",49.615063144960374
573,Christlichdemokratische Volkspartei der Schweiz (CVP),"('stellung', 'nehm')",49.521797209733485
574,Christlichdemokratische Volkspartei der Schweiz (CVP),"('brunn', 'christian')",49.50350984634914
575,Christlichdemokratische Volkspartei der Schweiz (CVP),"('neu', 'finanzausgleich')",49.03628939395178
576,Christlichdemokratische Volkspartei der Schweiz (CVP),"('gesetz', 'grundlag')",48.53967097654189
577,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mitteil', 'mehrheit')",48.38912327018309
578,Christlichdemokratische Volkspartei der Schweiz (CVP),"('erst', 'lini')",48.27502466201835
579,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beid', 'rat')",48.17194619641657
580,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frag', 'herrn')",47.93777307047586
581,Christlichdemokratische Volkspartei der Schweiz (CVP),"('landlich', 'raum')",47.77557225137182
582,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nationalrat', 'beschloss')",47.77557225137182
583,Christlichdemokratische Volkspartei der Schweiz (CVP),"('vergang', 'jahr')",47.57976594660668
584,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mind', 'ii')",47.48793186861588
585,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesrat', 'bereit')",47.436496636165934
586,Christlichdemokratische Volkspartei der Schweiz (CVP),"('embryonal', 'stammzell')",47.046979838872986
587,Christlichdemokratische Volkspartei der Schweiz (CVP),"('wirtschaft', 'leistungsfah')",46.82006080634438
588,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kinderlos', 'witw')",46.795054422539785
589,Christlichdemokratische Volkspartei der Schweiz (CVP),"('fassung', 'bundesrat')",46.427940630466765
590,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'antrag')",46.427940630466765
591,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'lehnt')",46.16908843430766
592,Christlichdemokratische Volkspartei der Schweiz (CVP),"('motion', 'uberweis')",45.96559751566467
593,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'zuzustimm')",45.808901422060536
594,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mocht', 'einfach')",45.808901422060536
595,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mind', 'kommission')",45.61820340577542
596,Christlichdemokratische Volkspartei der Schweiz (CVP),"('darum', 'geht')",45.59787273553935
597,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kanton', 'zurich')",45.189862213654315
598,Christlichdemokratische Volkspartei der Schweiz (CVP),"('buchstab', 'a')",45.189862213654315
599,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kolleg', 'schmid')",44.78888986098256
600,Christlichdemokratische Volkspartei der Schweiz (CVP),"('funf', 'jahr')",44.339560695005986
601,Christlichdemokratische Volkspartei der Schweiz (CVP),"('pro', 'jahr')",44.0771964305385
602,Christlichdemokratische Volkspartei der Schweiz (CVP),"('herr', 'kolleg')",43.69570342035308
603,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesamt', 'auslanderfrag')",43.61023486464091
604,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nation', 'uni')",43.604139076846124
605,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beantragt', 'einstimm')",43.29863374107497
606,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'meinung')",43.0514500687366
607,Christlichdemokratische Volkspartei der Schweiz (CVP),"('corporat', 'governanc')",42.99801502623463
608,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kanton', 'gemeind')",42.65607449453681
609,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nationalrat', 'kommission')",42.52544385284149
610,Christlichdemokratische Volkspartei der Schweiz (CVP),"('gefahr', 'straftat')",42.52377499500938
611,Christlichdemokratische Volkspartei der Schweiz (CVP),"('delegiert', 'minist')",42.52377499500938
612,Christlichdemokratische Volkspartei der Schweiz (CVP),"('wurd', 'bereit')",42.23917997300797
613,Christlichdemokratische Volkspartei der Schweiz (CVP),"('offent', 'verkehr')",42.23917997300797
614,Christlichdemokratische Volkspartei der Schweiz (CVP),"('buchstab', 'b')",42.094666171623196
615,Christlichdemokratische Volkspartei der Schweiz (CVP),"('ahv', 'iv')",42.0425035812072
616,Christlichdemokratische Volkspartei der Schweiz (CVP),"('postulat', 'uberweis')",41.75367215722627
617,Christlichdemokratische Volkspartei der Schweiz (CVP),"('fassung', 'nationalrat')",41.75225396460801
618,Christlichdemokratische Volkspartei der Schweiz (CVP),"('betroff', 'person')",41.475626963216975
619,Christlichdemokratische Volkspartei der Schweiz (CVP),"('vorberat', 'kommission')",41.26816434144457
620,Christlichdemokratische Volkspartei der Schweiz (CVP),"('stell', 'fest')",41.1911895213961
621,Christlichdemokratische Volkspartei der Schweiz (CVP),"('sinkend', 'beitragsskala')",41.17964789183501
622,Christlichdemokratische Volkspartei der Schweiz (CVP),"('hess', 'han')",41.08699213617976
623,Christlichdemokratische Volkspartei der Schweiz (CVP),"('neu', 'auslandergesetz')",41.08699213617976
624,Christlichdemokratische Volkspartei der Schweiz (CVP),"('einfuhr', 'tarmed')",41.03918971938459
625,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'beantragt')",41.03918971938459
626,Christlichdemokratische Volkspartei der Schweiz (CVP),"('geschied', 'witw')",41.03918971938459
627,Christlichdemokratische Volkspartei der Schweiz (CVP),"('klein', 'kanton')",40.97906407637453
628,Christlichdemokratische Volkspartei der Schweiz (CVP),"('darauf', 'hingewies')",40.928250742475726
629,Christlichdemokratische Volkspartei der Schweiz (CVP),"('allgemein', 'volksinitiativ')",40.205874188141046
630,Christlichdemokratische Volkspartei der Schweiz (CVP),"('vorlauf', 'aufnahm')",40.07426987561597
631,Christlichdemokratische Volkspartei der Schweiz (CVP),"('buchstab', 'c')",39.618509337998304
632,Christlichdemokratische Volkspartei der Schweiz (CVP),"('losung', 'find')",39.618509337998304
633,Christlichdemokratische Volkspartei der Schweiz (CVP),"('schmid', 'carlo')",39.432684299907564
634,Christlichdemokratische Volkspartei der Schweiz (CVP),"('aussenpolit', 'kommission')",39.432684299907564
635,Christlichdemokratische Volkspartei der Schweiz (CVP),"('schriftlich', 'bericht')",39.17596924612489
636,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'bundesrat')",38.99947012959208
637,Christlichdemokratische Volkspartei der Schweiz (CVP),"('werdend', 'leb')",38.895614879274326
638,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesamt', 'polizei')",38.65949441167408
639,Christlichdemokratische Volkspartei der Schweiz (CVP),"('uberzahl', 'embryon')",38.65949441167408
640,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frei', 'verkauf')",38.47424036192305
641,Christlichdemokratische Volkspartei der Schweiz (CVP),"('weit', 'vorgeh')",38.22045780109745
642,Christlichdemokratische Volkspartei der Schweiz (CVP),"('witw', 'kind')",38.1247637886291
643,Christlichdemokratische Volkspartei der Schweiz (CVP),"('artikel', 'neu')",37.8863045234406
644,Christlichdemokratische Volkspartei der Schweiz (CVP),"('drei', 'grund')",37.8863045234406
645,Christlichdemokratische Volkspartei der Schweiz (CVP),"('sinn', 'bitt')",37.86960963097266
646,Christlichdemokratische Volkspartei der Schweiz (CVP),"('heut', 'morg')",37.50792757278237
647,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mittelstand', 'famili')",37.436043538031825
648,Christlichdemokratische Volkspartei der Schweiz (CVP),"('sursis', 'partiel')",37.436043538031825
649,Christlichdemokratische Volkspartei der Schweiz (CVP),"('herr', 'schmid')",37.26494635607002
650,Christlichdemokratische Volkspartei der Schweiz (CVP),"('de', 'la')",37.14235250437341
651,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesrat', 'leuenberg')",37.14235250437341
652,Christlichdemokratische Volkspartei der Schweiz (CVP),"('votum', 'herrn')",37.14235250437341
653,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mehrheit', 'unterstutz')",37.14235250437341
654,Christlichdemokratische Volkspartei der Schweiz (CVP),"('seit', 'jahr')",37.14020279265705
655,Christlichdemokratische Volkspartei der Schweiz (CVP),"('rund', 'frank')",37.11311463520712
656,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kenntnis', 'nehm')",36.99336128991624
657,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesrat', 'villig')",36.99336128991624
658,Christlichdemokratische Volkspartei der Schweiz (CVP),"('monist', 'syst')",36.658426719835674
659,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mehr', 'wettbewerb')",36.53830488659103
660,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bitt', 'mehrheit')",36.404753232406414
661,Christlichdemokratische Volkspartei der Schweiz (CVP),"('entscheid', 'bundesrat')",36.33992474697364
662,Christlichdemokratische Volkspartei der Schweiz (CVP),"('polit', 'recht')",36.33992474697364
663,Christlichdemokratische Volkspartei der Schweiz (CVP),"('allgemein', 'teil')",36.33992474697364
664,Christlichdemokratische Volkspartei der Schweiz (CVP),"('ab', 'jahr')",36.33992474697364
665,Christlichdemokratische Volkspartei der Schweiz (CVP),"('absatz', 'litera')",35.92757836784586
666,Christlichdemokratische Volkspartei der Schweiz (CVP),"('volk', 'stand')",35.92757836784586
667,Christlichdemokratische Volkspartei der Schweiz (CVP),"('richtig', 'richtung')",35.904274087560964
668,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frag', 'beantwort')",35.566734858740155
669,Christlichdemokratische Volkspartei der Schweiz (CVP),"('sech', 'jahr')",35.566734858740155
670,Christlichdemokratische Volkspartei der Schweiz (CVP),"('neu', 'bestimm')",35.566734858740155
671,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'artikel')",35.564241361130236
672,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'stimmt')",35.564241361130236
673,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kredit', 'kundenkart')",35.564241361130236
674,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nationalrat', 'stimm')",35.359649890249386
675,Christlichdemokratische Volkspartei der Schweiz (CVP),"('institutionell', 'anleg')",35.359649890249386
676,Christlichdemokratische Volkspartei der Schweiz (CVP),"('oberst', 'gericht')",35.359649890249386
677,Christlichdemokratische Volkspartei der Schweiz (CVP),"('botschaft', 'bundesrat')",35.28523487915474
678,Christlichdemokratische Volkspartei der Schweiz (CVP),"('artikel', 'bundesverfass')",35.1568114386438
679,Christlichdemokratische Volkspartei der Schweiz (CVP),"('beim', 'bund')",34.95656273628246
680,Christlichdemokratische Volkspartei der Schweiz (CVP),"('leutenegg', 'oberholz')",34.79354497050667
681,Christlichdemokratische Volkspartei der Schweiz (CVP),"('wichtig', 'punkt')",34.666195670748515
682,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frank', 'jahr')",34.666195670748515
683,Christlichdemokratische Volkspartei der Schweiz (CVP),"('servic', 'public')",34.56612933177983
684,Christlichdemokratische Volkspartei der Schweiz (CVP),"('folgend', 'grund')",34.471054920500755
685,Christlichdemokratische Volkspartei der Schweiz (CVP),"('neu', 'bundesverfass')",34.471054920500755
686,Christlichdemokratische Volkspartei der Schweiz (CVP),"('elektron', 'signatur')",34.398412020987706
687,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frau', 'leumann')",34.18099489390774
688,Christlichdemokratische Volkspartei der Schweiz (CVP),"('selbstbestimmungsrecht', 'frau')",34.18099489390774
689,Christlichdemokratische Volkspartei der Schweiz (CVP),"('end', 'jahr')",34.04715646234229
690,Christlichdemokratische Volkspartei der Schweiz (CVP),"('gesetz', 'regel')",34.04715646234229
691,Christlichdemokratische Volkspartei der Schweiz (CVP),"('zweit', 'rohr')",34.02035508227319
692,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bedingt', 'freiheitsstraf')",33.72575258224882
693,Christlichdemokratische Volkspartei der Schweiz (CVP),"('unterstutzt', 'cvpfraktion')",33.69243918422865
694,Christlichdemokratische Volkspartei der Schweiz (CVP),"('herr', 'reimann')",33.44290057596027
695,Christlichdemokratische Volkspartei der Schweiz (CVP),"('ander', 'artikel')",33.44290057596027
696,Christlichdemokratische Volkspartei der Schweiz (CVP),"('losung', 'nationalrat')",33.44290057596027
697,Christlichdemokratische Volkspartei der Schweiz (CVP),"('organisiert', 'kriminalitat')",33.44290057596027
698,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'artikel')",33.44290057596027
699,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'klar')",33.34434164699998
700,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'vorlag')",33.34434164699998
701,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesrat', 'vorlag')",33.24716519403971
702,Christlichdemokratische Volkspartei der Schweiz (CVP),"('teil', 'strafgesetzbuch')",33.002339897566095
703,Christlichdemokratische Volkspartei der Schweiz (CVP),"('aufgrund', 'uberleg')",33.002339897566095
704,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nam', 'mehrheit')",32.809078045529844
705,Christlichdemokratische Volkspartei der Schweiz (CVP),"('ausdruck', 'gebracht')",32.809078045529844
706,Christlichdemokratische Volkspartei der Schweiz (CVP),"('wurd', 'kommission')",32.529023657373955
707,Christlichdemokratische Volkspartei der Schweiz (CVP),"('ganz', 'kurz')",32.529023657373955
708,Christlichdemokratische Volkspartei der Schweiz (CVP),"('anwaltinn', 'anwalt')",32.48738913093283
709,Christlichdemokratische Volkspartei der Schweiz (CVP),"('motion', 'nationalrat')",32.48738913093283
710,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'auffass')",32.48738913093283
711,Christlichdemokratische Volkspartei der Schweiz (CVP),"('humanitar', 'aktion')",32.48738913093283
712,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesrat', 'auffass')",32.47397530580623
713,Christlichdemokratische Volkspartei der Schweiz (CVP),"('aufmerksam', 'gemacht')",32.47397530580623
714,Christlichdemokratische Volkspartei der Schweiz (CVP),"('heut', 'geltend')",32.47397530580623
715,Christlichdemokratische Volkspartei der Schweiz (CVP),"('initiativ', 'folg')",32.359780651027926
716,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'lasst')",32.259415513455394
717,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'nationalrat')",32.19003883712362
